review_datetime_utc,author_title,author_id,review_text,review_rating
07/23/2023 20:13:26,Emre Coskun,113905073926071888739,Very beautiful park. Takes a bit of walking to reach nicest places but totally worth it. The weather feels so fresh and cool by the creek. If the weather is hot to be outside just go there by the creek and enjoy your time. There are also several trails available with varying difficulty levels.,5
07/23/2023 18:25:17,Isaac Rosa,109720601217572380223,All I have to say is that this place is amazing!,5
07/21/2023 23:27:36,Rashaad Pound,100590016234139870230,Be careful my car and 4 others were broken in to this week. Don't leave anything in your car. The park is great be safe and keep an eye out on your things.,2
07/21/2023 22:39:13,Sean Bolton,113416315389826225009,The best park in the city,5
07/19/2023 01:06:27,Sintia Consuelo,110249335441262963620,"Amei esse lugar, muito bonito, gostoso para passear, para caminhar e achei incrível ter um restaurante aí com comidas típicas Américas deliciosas",5
07/19/2023 01:01:03,Joe Niszczak,101281549163159830668,The landscape in this park is fantastic. Many terrain options. Beautiful little stream.,5
07/17/2023 16:56:36,Braeden,108921602762582177149,Gorgeous spot to escape the city,5
07/17/2023 02:11:32,Jordan Cole,103901982222407868110,The best park in Philadelphia to get outside and away from it all. Equal or better than a state park in another location,5
07/16/2023 14:38:39,Navaraj Dhakal,111572043270602928821,"Such a great experience doing walking and jogging in the park area , specially enjoyed the hills covered by trees and lots of trails. Amazing weekend destination for exercise, friends and family fun walking and picnic. Anyone who loves nature and fitness will fall into love with this place ❤️",5
07/15/2023 23:32:03,Betty Harris,105201244080724030436,"Very pretty, we wanted a place to grill on the 4th of July.  Didn't  find any place. This is the spot for great walks. Parking is tight. Be polite!",4
07/15/2023 17:34:33,Corey Jackson,108804812142776458306,Absolutely love every adventure in the ole Wissi! Shaded paths & benches to accommodate the less experienced hikers! One of if not the most beautiful park in Philadelphia area!,5
07/10/2023 17:18:20,Trinidad Zacatelco,104093781568282686203,Beautiful trails,5
07/10/2023 10:14:44,Catrina Simmons,103347487441859726581,This place is peaceful. You can sit and listen to the water feed the ducks and geese. Nice atmosphere,4
07/09/2023 20:27:36,Albert Maiellano,113887226479817134937,"There are better parks 10mins from here. Very crowed, rude people and no parking.",1
07/08/2023 21:07:23,gabriel chapa,107954570051155564233,Beautiful place!,5
07/08/2023 16:50:09,Barb B.,109990513044216267823,"Nice park for walking, running, bike riding or people watching.",4
07/08/2023 13:32:26,Carmen Vera,100444395012150483374,Siempre deténgase a leer las reglas del parque.,5
07/07/2023 15:23:43,Zeshawn Rahman,110450875043125123551,Good place to hangout and enjoy the nature.,4
07/05/2023 03:33:08,El PRIMO CONSTRUCTION,113272167585126661915,No es seguro para traer niños no hay señal de celular hay muchos borrachos el agua esta muy sucia los baños están muy sucios y lugar esta muy reducido para conducir,2
07/04/2023 13:36:13,Charles Miller,108206585073009942671,Great trails,5
07/04/2023 13:13:24,Marcela Florez,103545401026185858065,"We LOVE the place, hiking trails with the pup are the best, we take our fuzzy baby here to exercise and he absolutely loves it, love the water all around and to see horses go up and down the trails and even in the water it pretty amazing.",5
07/02/2023 20:05:49,Perry Beaton,116076042825613343934,"Let's of ducks, good food.",5
07/02/2023 17:52:42,Mark Fioravanti,105514115507274756484,Great,5
07/01/2023 20:59:22,Solarin Mathews,108639497519208968252,Very friendly place! Be careful of the glass in the riverbed.,4
06/30/2023 00:48:50,Erika K.,108304133289865030500,"Love this place, clean, great way to be outdoors not far from the city.

Parking can be a nightmare to try to find,  that's why 4 stars and not 5",4
06/27/2023 09:22:28,Samia Afrin,101504471876700321913,"So beautiful place for hiking, and family party. Fresh air,trails,beautiful trees just awesome. Little kids had fun with water.",5
06/26/2023 22:26:45,Michael Jones,110778637607359048519,Peaceful ride throughout!,5
06/26/2023 16:22:14,Larry Kendrick,111756899735966561957,Great place,4
06/26/2023 01:01:46,felicia knighton,112868311767620029311,"Beautiful park but my car and three others in the parking lot was broken into,  windows smashed and my daughter's purse stolen with all her information and credit cards in it. Also the police told us 4 other cars on the other side were also broken into",1
06/25/2023 17:45:06,Christopher Hobe,112836431502248696633,Nature at it's best !!!,5
06/25/2023 17:05:00,Z Q,106174379394214678021,"Good for walking, biking, and hiking.",5
06/23/2023 19:21:32,Mike Carter,106062243268982020615,Father's Day Hike,5
06/20/2023 14:29:48,Sam Shields,117464516677658715860,Got lost in these woods. Beautiful and majestic...,5
06/19/2023 16:52:31,Jean Bertrand De Lartigue,111393931575766909190,Great walk in a very nice environment along the river and the dam,5
06/18/2023 21:38:44,Rony Sarker,103716026863385004303,"Good place for biking, hiking, and creek lovers.",5
06/18/2023 17:50:06,Patricia Lampert,116180854789693709532,Hometown treasure,5
06/18/2023 13:01:05,Holly Spry,113183955040491721061,My absolute favorite outdoor recreational area in Pennsylvania! From the lush green scenery to the Wissahickon Creek with it's rapids and waterfalls... it's just an absolutely breathtaking place to spend an entire day. As you walk the trails there are benches and picnic tables everywhere. It's so incredibly peaceful and even when the park looks like it may be crowded you can still find quiet nooks to chill. The variety of flora and fauna is just beautiful. Keep an eye out for the turltles in the creek!,5
06/17/2023 23:24:56,Mikayla Bandomer,116805286822945495175,"Without a doubt this is one of the most beautiful hikes you could go on. The trails are located along the river and vary in difficulty. Depending on where you start your hike, one side of the river has a well kept paved walkway, while the other side has a natural trail. The paved walkway is wide which easily accommodates the crowd of visitors that visit on summer weekends. The trails on the other side of the river are great for a challenge. You will encounter boulders to climb over, small cliffs to look out from, and stone stairways that help you navigate the steepest areas. The only negative I have on this place is the crowds. On weekends you will definitely find yourself walking by groups of people playing loud music and drinking, which is against the parks rules. If this was enforced more, it would deserve 11 out of 10 stars.",5
06/17/2023 17:08:38,Christy Love (EarthStewardess),114440209019389356868,One of the best gems in the city,5
06/16/2023 02:40:14,Teddy T,106169258373500780389,The wiss is the best,5
06/13/2023 17:49:16,Carmen Cuevas-Gramajo,115674874241311501269,"I surely love this place to go hiking. Peaceful place, tranquility and fresh air",5
06/12/2023 00:59:39,Hikmat Khan,114165433616618787054,Perfect for weekend hiking.,5
06/11/2023 22:12:19,Joshua Garriga,111357189987468282561,"Friends car was broken into, more surveillance is needed this has been recorded for 3 years on Google and I'm sure recorded to the police and nothing has been done for safety either cameras or park rangers even just to watch the vehicles on Sundays. Very shameful, I put 5 stars so this could be seen.",5
06/11/2023 01:48:10,Hasi Alam,100114782340038810626,This is an awesome hiking place. A must see!!!,5
06/09/2023 16:30:48,Malinda Muzi,107258860907306694422,Lovely setting. Good food and service.,5
06/09/2023 06:16:18,Henri FERNANDEZ,115493424813233473960,"Excellent parc à Philadelphia, États-Unis",5
06/08/2023 17:10:05,David Yarborough (_DAVID_),107138906997395504389,The trail was wonderful.,5
06/08/2023 16:41:14,Nick Townsend,109885826738543031684,Great park plenty of trails check out the Devils Pool,5
06/07/2023 18:31:58,Ryan DeRobertis,106346613895891453637,"A true gem, philadelphia needs to advertise and protect it.",5
06/06/2023 01:12:06,Maggie McCullough,111771621445735667635,"Been going here for 60 years. It’s my soul food. No matter the weather, it’s beauty is a given. I feel so fortunate to have such easy access to its majesty. I hope it will be respected and treasured by visitors.",5
06/04/2023 01:58:35,April Caldwell,105735679005850911888,LOVE it.,5
06/03/2023 21:16:38,Robert Eisinger,106489121000391758860,"Check out the Gorge North Loop trail, a beautiful 3 mile hike with switchbacks and wildlife, ending with a flat walk along the Forbidden drive ending at the Inn, where you can grab lunch or dinner.",5
06/03/2023 14:08:28,Surali Joshi,109387757420480011306,Best thing about this place is that it's very close to Philadelphia but makes you feel like you are far away from the city. Has hiking for all levels and a cute little restaurant and a picnic area on its premises. It's a must if you feel like getting away from the hustle and bustle for a day.,5
06/02/2023 20:13:35,Trevor Staples,108680346781348890171,Great park with hilly hiking/bike trails. Makes for a great workout!,4
05/31/2023 18:20:49,Sonja Franchett,109273841886043450646,"We loved the beautiful hiking and history of the area but were dismayed to return to our car to a smashed out window and a chaotic and messy car search, glass everywhere. Luckily nothing was stolen because we had nothing of value in the car. We have spent the last 24 hours seeking to replace our passenger window - time and money that were supposed to be spent vacationing. Do not park here!",2
05/30/2023 19:07:43,Juanita Brown,117540907557743300513,Nice location for sports activities. Need to always make sure the bathroom is opened.,4
05/29/2023 21:39:53,Matthew Dee,113838435758203211078,Best park in the area,5
05/28/2023 23:03:49,Spring,111635092981825475813,"Lovely location for walking, bike riding, picnics, relaxation, and more!",5
